Provider.ID,Hospital.Name,Measure.ID,Gastrointestinal,Eye,Nervous.System,Musculoskeletal,Skin,Genitourinary,Cardiovascular,Measure.Start.Date,Measure.End.Date,lat,lon
330158,GOOD SAMARITAN HOSPITAL OF SUFFERN,OP-26,1912,704,724,238,75,515,83,01/01/2013,12/31/2013,41.11222318100005,74.13385869699994
330160,STATEN ISLAND UNIVERSITY HOSPITAL,OP-26,5761,1962,14,975,44,995,372,01/01/2013,12/31/2013,40.58344819000007,74.08573276799996
330162,NORTHERN WESTCHESTER HOSPITAL,OP-26,2881,389,741,839,442,511,245,01/01/2013,12/31/2013,41.195474389000026,73.72496227699997
330163,EASTERN NIAGARA HOSPITAL,OP-26,958,732,392,47,53,570,24,01/01/2013,12/31/2013,43.17623530700007,78.67157098699994
330164,HIGHLAND HOSPITAL,OP-26,2927,53,510,227,92,701,228,01/01/2013,12/31/2013,43.13558165200004,77.60762424799998
330166,WESTFIELD MEMORIAL HOSPITAL, INC,OP-26,417,419,35,38,51,10,0,01/01/2013,12/31/2013,42.32822387500005,79.56900724199994
330167,WINTHROP-UNIVERSITY HOSPITAL,OP-26,3605,753,2124,1043,331,1550,904,01/01/2013,12/31/2013,40.74177029200007,73.64293125899997
330169,MOUNT SINAI BETH ISRAEL,OP-26,8334,0,5743,3737,98,1164,2162,01/01/2013,12/31/2013,40.73267004100006,73.98161651999999
330175,CORTLAND REGIONAL MEDICAL CENTER, INC,OP-26,1270,43,41,40,56,296,62,01/01/2013,12/31/2013,42.60889668000004,76.18616824899993
330180,SAMARITAN HOSPITAL,OP-26,4685,820,0,569,120,330,179,01/01/2013,12/31/2013,42.734007983000026,73.67129590399998
330181,NS/LIJ HS-NORTH SHORE UNIV HOSP AT GLEN COVE,OP-26,1176,267,295,1003,6,45,2,01/01/2013,12/31/2013,40.87174311800004,73.62169823699998
330182,ST FRANCIS HOSPITAL - THE HEART CENTER,OP-26,2289,467,1348,1009,83,70,356,01/01/2013,12/31/2013,40.80520114800004,73.66869520399996
330184,MONTEFIORE NEW ROCHELLE HOSPITAL,OP-26,3097,0,656,740,43,128,39,01/01/2013,12/31/2013,40.913231049000046,73.78719150499995
330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,OP-26,1665,1550,975,558,31,629,153,01/01/2013,12/31/2013,40.93830226400007,73.05242971099995
330188,MOUNT ST. MARY'S HOSPITAL & HEALTH CENTER,OP-26,5058,0,472,569,49,817,60,01/01/2013,12/31/2013,43.154127628000026,79.02999400699997
330191,GLENS FALLS HOSPITAL,OP-26,2617,1482,1309,1153,237,779,523,01/01/2013,12/31/2013,43.307336830000054,73.64597246599999
330193,FLUSHING HOSPITAL MEDICAL CENTER,OP-26,504,504,131,885,84,566,46,01/01/2013,12/31/2013,40.755631390000076,73.81563939899996
330194,MAIMONIDES MEDICAL CENTER,OP-26,3985,0,880,277,168,2189,31,01/01/2013,12/31/2013,40.63945232200007,73.99828237099996
330195,NS/LIJ HS LONG ISLAND JEWISH MEDICAL CENTER,OP-26,4096,1,1,1022,3276,1704,353,01/01/2013,12/31/2013,40.74306635100004,73.68111848399997
330196,CONEY ISLAND HOSPITAL,OP-26,1908,193,26,127,717,127,119,01/01/2013,12/31/2013,40.58659834500003,73.96583320499997
330197,CANTON-POTSDAM HOSPITAL,OP-26,4026,727,1320,872,243,1129,79,01/01/2013,12/31/2013,44.67662952400008,74.98148872299998
330198,SOUTH NASSAU COMMUNITIES HOSPITAL,OP-26,2180,380,2620,1241,38,970,123,01/01/2013,12/31/2013,40.65201359500003,73.63067075299995
330199,METROPOLITAN HOSPITAL CENTER,OP-26,2171,670,0,969,259,316,0,01/01/2013,12/31/2013,40.78445814500003,73.94387874299997
330201,KINGSBROOK JEWISH MEDICAL CENTER,OP-26,1361,0,0,1096,2794,145,674,01/01/2013,12/31/2013,40.65897543300008,73.93403459399997
330202,KINGS COUNTY HOSPITAL CENTER,OP-26,3827,764,372,1692,3635,911,133,01/01/2013,12/31/2013,40.655647643000066,73.94657257199998
330203,CROUSE HOSPITAL,OP-26,57,2117,207,1266,780,159,116,01/01/2013,12/31/2013,43.04134378600003,76.13794047399995
330204,BELLEVUE HOSPITAL CENTER,OP-26,1408,202,524,1476,5089,931,102,01/01/2013,12/31/2013,40.73941161800008,73.97665404099996
330205,ST ANTHONY COMMUNITY HOSPITAL,OP-26,1977,229,250,203,14,311,19,01/01/2013,12/31/2013,41.26143133700003,74.35688314599997
330208,ST JOHN'S RIVERSIDE HOSPITAL,OP-26,4,2,7,5,2,22,28,01/01/2013,12/31/2013,40.967578013000036,73.88512579999997
330211,CLAXTON-HEPBURN MEDICAL CENTER,OP-26,2345,501,1084,480,21,88,90,01/01/2013,12/31/2013,44.69206203400006,75.49996368699993
330214,NEW YORK UNIVERSITY LANGONE MEDICAL CENTER,OP-26,7291,291,6175,9348,3957,1653,3139,01/01/2013,12/31/2013,40.74253998300003,73.97438871299994
330215,ROME MEMORIAL HOSPITAL, INC,OP-26,3348,4,133,1398,1842,369,6682,01/01/2013,12/31/2013,43.229600934000075,75.44375307599995
330218,OSWEGO HOSPITAL,OP-26,2197,352,31,197,150,156,58,01/01/2013,12/31/2013,43.454732603000025,76.51636036499997
330219,ERIE COUNTY MEDICAL CENTER,OP-26,1296,117,722,252,124,437,153,01/01/2013,12/31/2013,42.92730255500004,78.82923482599995
330221,WYCKOFF HEIGHTS MEDICAL CENTER,OP-26,2367,302,886,408,127,367,113,01/01/2013,12/31/2013,40.70469912800007,73.91759844599994
330222,SARATOGA HOSPITAL,OP-26,2508,999,1915,874,281,333,311,01/01/2013,12/31/2013,43.08479713600008,73.79692112399994
330223,MASSENA MEMORIAL HOSPITAL,OP-26,1783,0,0,701,165,383,0,01/01/2013,12/31/2013,44.93676751400005,74.90831421899998
330224,HEALTHALLIANCE HOSPITAL MARY'S AVENUE CAMPUS,OP-26,142,0,187,480,77,1,399,01/01/2013,12/31/2013,41.922257708000075,73.99916040999994
330226,UNITY HOSPITAL,OP-26,6844,592,842,1432,8852,501,1429,01/01/2013,12/31/2013,43.192040004000035,77.70148797299998
330229,BROOKS MEMORIAL HOSPITAL,OP-26,1333,419,158,213,50,115,51,01/01/2013,12/31/2013,42.480329684000026,79.33369516399995
330231,QUEENS HOSPITAL CENTER,OP-26,917,802,0,46,20,370,71,01/01/2013,12/31/2013,40.717401883000036,73.80218474699996
330232,ST MARY'S HOSPITAL ( TROY ),OP-26,811,30,11,22,5,83,1,01/01/2013,12/31/2013,42.743112161000056,73.67571605699999
330233,BROOKDALE HOSPITAL MEDICAL CENTER,OP-26,1940,132,471,98,115,240,882,01/01/2013,12/31/2013,40.65432246300003,73.91254647799997
330234,WESTCHESTER MEDICAL CENTER,OP-26,2659,201,201,388,61,414,581,01/01/2013,12/31/2013,41.087761654000076,73.80395452599998
330235,AUBURN COMMUNITY HOSPITAL,OP-26,1983,465,141,301,16,163,28,01/01/2013,12/31/2013,42.94080684800008,76.56374104099996
330236,NEW YORK METHODIST HOSPITAL,OP-26,3529,0,736,1318,1515,1389,663,01/01/2013,12/31/2013,40.665720891000035,73.98591492999998
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,OP-26,986,600,380,253,33,166,38,01/01/2013,12/31/2013,42.55153378700004,77.70005914299998
330239,WOMAN'S CHRISTIAN ASSOCIATION,OP-26,3199,0,454,3627,1700,806,365,01/01/2013,12/31/2013,42.09149794700005,79.23295577399995
330240,HARLEM HOSPITAL CENTER,OP-26,2427,167,27,102,289,366,16,01/01/2013,12/31/2013,40.81431489200003,73.94056328799996
330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,OP-26,601,108,355,655,2036,1121,910,01/01/2013,12/31/2013,43.04266635600004,76.14038251099998
330245,ST ELIZABETH MEDICAL CENTER,OP-26,2043,153,152,186,42,197,157,01/01/2013,12/31/2013,43.08332336700005,75.26775700799999
330246,CHSLI ST CHARLES HOSPITAL,OP-26,0,0,0,0,0,0,0,01/01/2013,12/31/2013,40.94773528200005,73.06025640799999
330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,OP-26,4234,4,230,439,219,614,838,01/01/2013,12/31/2013,44.70013376800006,73.46669789699996
330259,MERCY MEDICAL CENTER,OP-26,2060,2,432,266,21,322,184,01/01/2013,12/31/2013,40.68823049100007,73.63319685799996
330261,PHELPS MEMORIAL HOSPITAL CENTER,OP-26,3034,542,567,2014,9169,224,159,01/01/2013,12/31/2013,41.107639404000054,73.85967784799993
330264,ST LUKE'S CORNWALL HOSPITAL,OP-26,1532,316,2765,558,100,361,445,01/01/2013,12/31/2013,41.50351849600003,74.01511375199993
330265,CLIFTON SPRINGS HOSPITAL AND CLINIC,OP-26,2343,40,0,1347,2145,77,168,01/01/2013,12/31/2013,42.96010872000005,77.13846348899995
330267,HUDSON VALLEY HOSPITAL CENTER,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,41.291477901000064,73.89280710299994
330268,COBLESKILL REGIONAL HOSPITAL,OP-26,95,63,0,125,193,132,0,01/01/2013,12/31/2013,42.68639800300008,74.48304272199994
330270,HOSPITAL FOR SPECIAL SURGERY,OP-26,1,0,4594,10785,40,0,37,01/01/2013,12/31/2013,40.76508915800008,73.95352920999994
330273,PUTNAM HOSPITAL CENTER,OP-26,569,1062,2468,2823,429,461,388,01/01/2013,12/31/2013,41.38572187900007,73.66423587299994
330276,NATHAN LITTAUER HOSPITAL,OP-26,1107,395,288,593,897,380,23,01/01/2013,12/31/2013,43.06803719700008,74.33079287799995
330277,CORNING HOSPITAL,OP-26,889,0,32,1454,3218,1211,2698,01/01/2013,12/31/2013,42.13995955000007,77.04590812399994
330279,MERCY HOSPITAL,OP-26,2219,0,385,75,117,1023,1044,01/01/2013,12/31/2013,42.84835466800007,78.81253768799996
330285,STRONG MEMORIAL HOSPITAL,OP-26,9837,3920,3725,5848,4568,2960,4611,01/01/2013,12/31/2013,43.12437876200005,77.62359369799998
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,OP-26,2452,442,2776,558,806,1351,1078,01/01/2013,12/31/2013,40.69578277100004,73.29508626199998
330304,WHITE PLAINS HOSPITAL CENTER,OP-26,3448,11,135,833,12,502,300,01/01/2013,12/31/2013,41.02629637300004,73.76970537999995
330306,LUTHERAN MEDICAL CENTER,OP-26,17,0,95,240,1503,0,47,01/01/2013,12/31/2013,40.646590434000075,74.02043486599996
330307,CAYUGA MEDICAL CENTER AT ITHACA,OP-26,3128,1298,1130,1240,4059,525,439,01/01/2013,12/31/2013,42.46794380700004,76.53888055999994
330331,NS/LIJ HS PLAINVIEW HOSPITAL,OP-26,2419,0,0,462,7,503,63,01/01/2013,12/31/2013,40.774298102000046,73.47895587099998
330332,CHSLI ST JOSEPH HOSPITAL,OP-26,745,0,277,1295,2427,429,64,01/01/2013,12/31/2013,40.72583773800005,73.47848113099997
330340,SOUTHAMPTON HOSPITAL,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,40.88582400200005,72.38054323099993
330350,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,OP-26,4778,1279,323,1039,1014,1359,629,01/01/2013,12/31/2013,40.654537996000045,73.94435212499997
330353,NS/LIJ HS-NORTH SHORE UNIV HOSP AT FOREST HILLS,OP-26,451,0,0,1058,10,241,136,01/01/2013,12/31/2013,40.719107991000044,73.84447765599998
330372,FRANKLIN HOSPITAL,OP-26,0,0,0,0,0,0,0,01/01/2013,12/31/2013,40.68167077600003,73.68572477599997
330385,NORTH CENTRAL BRONX HOSPITAL,OP-26,509,130,165,358,817,81,12,01/01/2013,12/31/2013,40.87331658100004,73.86982641799995
330386,CATSKILL REGIONAL MEDICAL CENTER,OP-26,1594,0,152,488,1294,202,36,01/01/2013,12/31/2013,41.71463999600007,74.72286831299994
330393,SUNY/STONY BROOK UNIVERSITY HOSPITAL,OP-26,2615,379,344,1084,958,1020,205,01/01/2013,12/31/2013,40.916419036000036,73.14725634899997
330394,UNITED HEALTH SERVICES HOSPITALS, INC,OP-26,6910,1434,383,1132,413,704,937,01/01/2013,12/31/2013,42.11504826100003,75.95916022399996
330395,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,40.59824473600003,73.75290173999997
330396,WOODHULL MEDICAL AND MENTAL HEALTH CENTER,OP-26,3646,332,25,596,4740,257,32,01/01/2013,12/31/2013,40.700335437000035,73.94129512199999
330397,INTERFAITH MEDICAL CENTER,OP-26,960,36,0,719,335,10,42,01/01/2013,12/31/2013,40.67790530000008,73.93744239999995
330399,ST BARNABAS HOSPITAL,OP-26,1633,86,162,404,124,247,155,01/01/2013,12/31/2013,40.853558959000054,73.89137712099995
330401,ST CATHERINE OF SIENA HOSPITAL,OP-26,1641,339,1438,1755,3072,503,295,01/01/2013,12/31/2013,40.86561485900006,73.22049182599994
330404,WINIFRED MASTERSON BURKE REHABILITATION HOSPITAL,OP-26,0,0,0,0,0,0,0,01/01/2013,12/31/2013,41.01563431000005,73.75604968799996
330405,HELEN HAYES HOSPITAL,OP-26,0,0,0,0,0,0,0,01/01/2013,12/31/2013,41.20393444300004,73.98407588899994
330406,SUNNYVIEW HOSPITAL AND REHABILITATION CENTER,OP-26,0,0,0,0,0,0,0,01/01/2013,12/31/2013,42.82180321800007,73.91426138499997
331301,CUBA MEMORIAL HOSPITAL, INC,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,42.21321232300005,78.28848222299996
331302,ELIZABETHTOWN COMMUNITY HOSPITAL,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,44.215470210000035,73.59662458499997
331303,CATSKILL REGIONAL MEDICAL CENTER - G HERMANN SITE,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,41.76733977600003,75.05643281899995
331304,MARGARETVILLE MEMORIAL HOSPITAL,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,42.147647790000065,74.64261238299997
331305,O'CONNOR HOSPITAL,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,42.26832250500007,74.91565310199996
331306,MOSES-LUDINGTON HOSPITAL,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,43.84954237800008,73.43559089699994
331307,CLIFTON FINE HOSPITAL,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,44.16248483500004,75.05541681999995
331309,RIVER HOSPITAL, INC,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,44.33708548900006,75.92037140299993
331310,ELLENVILLE REGIONAL HOSPITAL,OP-26,180,0,275,80,0,0,0,01/01/2013,12/31/2013,41.73219284600003,74.38081662699994
331311,LITTLE FALLS HOSPITAL,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,43.04397522200003,74.84758750499998
331312,DELAWARE VALLEY HOSPITAL, INC,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,42.164455822000036,75.12854753699997
331313,SCHUYLER HOSPITAL, INC,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,42.35150783300003,76.85860295299995
331314,FINGER LAKE HEALTH-SOLDIERS AND SAILORS MEMORIAL HOSPITAL ,OP-26,266,24,12,85,721,0,0,01/01/2013,12/31/2013,42.67120171000005,77.06008873699994
331316,COMMUNITY MEMORIAL HOSPITAL, INC.,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,42.81391757400007,75.54197703399996
340001,CAROLINAS MEDICAL CENTER-NORTHEAST,OP-26,764,22,545,444,565,563,502,01/01/2013,12/31/2013,35.43523488000005,80.60350165799997
340002,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,OP-26,3651,2007,2114,1895,530,1572,1705,01/01/2013,12/31/2013,35.57840377000008,82.54900671499996
340003,NORTHERN HOSPITAL OF SURRY COUNTY,OP-26,2106,920,310,1074,1232,541,1336,01/01/2013,12/31/2013,36.48845618000007,80.61119429099995
340004,HIGH POINT REGIONAL HEALTH SYSTEM,OP-26,878,0,73,347,213,653,704,01/01/2013,12/31/2013,35.963018857000066,80.01216458799996
340008,SCOTLAND MEMORIAL HOSPITAL,OP-26,1435,469,92,657,3264,281,811,01/01/2013,12/31/2013,34.75172550600007,79.47040763999996
340010,WAYNE MEMORIAL HOSPITAL,OP-26,1761,1618,197,1071,1707,506,302,01/01/2013,12/31/2013,35.40080717700005,77.95319501299997
340011,SPRUCE PINE COMMUNITY HOSPITAL,OP-26,150,40,358,178,55,7,9,01/01/2013,12/31/2013,35.910836895000045,82.06362938699993
340013,RUTHERFORD REGIONAL MEDICAL CENTER,OP-26,527,34,121,118,5,79,45,01/01/2013,12/31/2013,35.36265956300008,81.96419207599996
340014,NOVANT HEALTH FORSYTH MEDICAL CENTER,OP-26,3094,4695,611,2670,574,824,1799,01/01/2013,12/31/2013,36.07265643900007,80.29670777699994
340015,NOVANT HEALTH ROWAN MEDICAL CENTER,OP-26,1597,639,403,1126,134,379,384,01/01/2013,12/31/2013,35.682227640000065,80.47141674599999
340016,HARRIS REGIONAL HOSPITAL,OP-26,1652,171,359,1220,1102,1743,1162,01/01/2013,12/31/2013,35.38451054300003,83.20300527799998
340017,MARGARET R PARDEE MEMORIAL HOSPITAL,OP-26,2185,1022,2829,1693,5998,1021,207,01/01/2013,12/31/2013,35.31988916600005,82.46818746599996
340020,CENTRAL CAROLINA HOSPITAL,OP-26,300,532,156,556,1354,297,60,01/01/2013,12/31/2013,35.46877434700008,79.18883835999998
340021,CLEVELAND REGIONAL MEDICAL CENTER,OP-26,333,0,80,270,32,694,334,01/01/2013,12/31/2013,35.30150796700008,81.53723248599994
340023,PARK RIDGE HEALTH,OP-26,679,735,103,982,213,739,152,01/01/2013,12/31/2013,35.38987415500003,82.48689360899994
340024,SAMPSON REGIONAL MEDICAL CENTER,OP-26,428,330,390,101,33,120,66,01/01/2013,12/31/2013,35.00590850400005,78.32296079899999
340027,LENOIR MEMORIAL HOSPITAL,OP-26,168,762,22,179,983,212,97,01/01/2013,12/31/2013,35.29005659000006,77.58040735199995
340028,CAPE FEAR VALLEY MEDICAL CENTER,OP-26,1680,0,236,172,379,605,1007,01/01/2013,12/31/2013,35.032741172000044,78.93125984099999
340030,DUKE UNIVERSITY HOSPITAL,OP-26,4848,6573,6587,4219,3406,2584,3469,01/01/2013,12/31/2013,36.00623694500007,78.94135594299996
340032,CAROMONT REGIONAL MEDICAL CENTER,OP-26,118,0,0,1279,39,60,17,01/01/2013,12/31/2013,35.27508097300006,81.13871951999994
340036,NOVANT HEALTH FRANKLIN MEDICAL CENTER,OP-26,333,382,30,44,8,0,27,01/01/2013,12/31/2013,36.11233411100005,78.29406157099999
340037,KINGS MOUNTAIN HOSPITAL ,OP-26,41,295,31,82,2,0,6,01/01/2013,12/31/2013,35.24078271500008,81.32917071999998
340039,IREDELL MEMORIAL HOSPITAL INC,OP-26,376,631,699,278,25,161,96,01/01/2013,12/31/2013,35.79987907000003,80.87683442699995
340040,VIDANT MEDICAL CENTER,OP-26,2339,0,3925,727,7498,497,2472,01/01/2013,12/31/2013,35.60559744200003,77.40330394099993
340041,CALDWELL MEMORIAL HOSPITAL,OP-26,8,0,3,16,59,0,68,01/01/2013,12/31/2013,35.91065713900008,81.53619312699999
340042,ONSLOW MEMORIAL HOSPITAL,OP-26,1958,1046,78,297,667,161,242,01/01/2013,12/31/2013,34.762466103000065,77.38265882599995
340047,NORTH CAROLINA BAPTIST HOSPITAL,OP-26,4812,3854,3343,7737,12299,1246,1404,01/01/2013,12/31/2013,36.08955330500004,80.27134602599995
340049,NORTH CAROLINA SPECIALTY HOSPITAL,OP-26,178,2144,6,3245,929,0,0,01/01/2013,12/31/2013,36.042715549000036,78.89745163899994
340050,SOUTHEASTERN REGIONAL MEDICAL CENTER,OP-26,2212,547,391,319,31,189,92,01/01/2013,12/31/2013,34.636479079000026,79.01055814299997
340051,WATAUGA MEDICAL CENTER,OP-26,2150,731,180,1177,278,545,78,01/01/2013,12/31/2013,36.198667674000035,81.65236617999994
340053,NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER,OP-26,4969,2707,1041,306,276,896,1478,01/01/2013,12/31/2013,35.21294748200006,80.82549837899995
340060,MOREHEAD MEMORIAL HOSPITAL,OP-26,2760,269,1098,416,99,307,30,01/01/2013,12/31/2013,36.493276464000076,79.74009410799994
340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,OP-26,10989,5052,3017,9192,23819,2839,2029,01/01/2013,12/31/2013,35.90354199300003,79.05200445999998
340064,WILKES REGIONAL MEDICAL CENTER,OP-26,816,399,386,703,3135,409,362,01/01/2013,12/31/2013,36.15854752600006,81.15688960899996
340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM,OP-26,1441,34,79,164,42,185,128,01/01/2013,12/31/2013,34.33866358700004,78.69379735099994
340069,WAKEMED, RALEIGH CAMPUS,OP-26,1539,559,107,473,544,1089,1435,01/01/2013,12/31/2013,35.78484870600005,78.59042038799998
340070,ALAMANCE REGIONAL MEDICAL CENTER,OP-26,4740,1408,1394,1917,153,879,1332,01/01/2013,12/31/2013,36.06268285400006,79.50395056699995
340071,BETSY JOHNSON REGIONAL HOSPITAL,OP-26,435,868,0,198,57,68,102,01/01/2013,12/31/2013,35.30734888300003,78.63309399299999
340073,DUKE HEALTH RALEIGH HOSPITAL,OP-26,19,0,1260,1753,7775,70,316,01/01/2013,12/31/2013,35.82931641300007,78.61933113899994
340075,CMC-BLUE RIDGE,OP-26,489,4,85,432,74,236,111,01/01/2013,12/31/2013,35.72343554200006,81.65769548299994
340084,ANSON COMMUNITY HOSPITAL,OP-26,35,0,0,0,1,5,0,01/01/2013,12/31/2013,34.97852965800007,80.11032796199999
340085,NOVANT HEALTH THOMASVILLE MEDICAL CENTER,OP-26,909,1227,160,322,29,194,80,01/01/2013,12/31/2013,35.881653054000026,80.11017524399995
340087,THE MCDOWELL HOSPITAL,OP-26,451,0,247,45,20,205,33,01/01/2013,12/31/2013,35.66325939800004,82.02697315999995
340090,JOHNSTON HEALTH,OP-26,3198,1254,232,953,340,414,300,01/01/2013,12/31/2013,35.513086497000074,78.33400887699997
340091,MOSES H. CONE MEMORIAL HOSPITAL, THE,OP-26,5119,756,155,2560,4574,1665,3547,01/01/2013,12/31/2013,36.08980050100007,79.78888869699995
340096,LEXINGTON MEDICAL CENTER,OP-26,627,607,811,389,857,225,51,01/01/2013,12/31/2013,35.80297872600005,80.28737857199997
340097,HUGH CHATHAM MEMORIAL HOSPITAL,OP-26,839,457,0,278,0,278,22,01/01/2013,12/31/2013,36.26252482800004,80.83818459099996
340098,CAROLINAS MEDICAL CENTER-PINEVILLE,OP-26,294,105,204,1206,197,1103,669,01/01/2013,12/31/2013,35.09092616000004,80.86978822399999
340099,VIDANT ROANOKE CHOWAN HOSPITAL,OP-26,879,220,2018,984,5997,139,93,01/01/2013,12/31/2013,36.29161235200007,76.98791961599994
340106,SANDHILLS REGIONAL MEDICAL CENTER,OP-26,972,0,60,77,44,94,10,01/01/2013,12/31/2013,34.90229211800005,79.71130239499996
340107,VIDANT EDGECOMBE HOSPITAL,OP-26,150,446,177,98,1131,61,50,01/01/2013,12/31/2013,35.92211312500007,77.55678442199996
340109,SENTARA ALBEMARLE MEDICAL CENTER,OP-26,348,1394,153,215,59,290,1554,01/01/2013,12/31/2013,36.32132558200004,76.21983855099995
340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,OP-26,414,106,175,693,202,1090,381,01/01/2013,12/31/2013,35.20466328900005,80.83873422899995
340114,REX HOSPITAL,OP-26,3978,3535,664,2063,463,1306,1280,01/01/2013,12/31/2013,35.81552390300004,78.70397796599997
340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,OP-26,2206,0,4,324,172,643,351,01/01/2013,12/31/2013,35.20650408500006,79.45811498799998
340116,FRYE REGIONAL MEDICAL CENTER,OP-26,1493,0,4323,3163,1347,261,396,01/01/2013,12/31/2013,35.737530253000045,81.33771719399994
340119,STANLY REGIONAL MEDICAL CENTER,OP-26,2519,0,7,197,7,45,65,01/01/2013,12/31/2013,35.362616822000064,80.19421750199996
340120,VIDANT DUPLIN HOSPITAL,OP-26,164,316,6,12,464,6,12,01/01/2013,12/31/2013,34.965031871000065,77.96040877299998
340123,RANDOLPH HOSPITAL,OP-26,2315,0,967,363,99,463,230,01/01/2013,12/31/2013,35.71169271900004,79.81484303099995
340126,WILSON MEDICAL CENTER,OP-26,1118,683,798,558,4678,293,859,01/01/2013,12/31/2013,35.72060496000006,77.94367024999997
340127,GRANVILLE HEALTH SYSTEMS,OP-26,236,559,31,154,90,86,15,01/01/2013,12/31/2013,36.324296539000045,78.59503816499995
340129,LAKE NORMAN REGIONAL MEDICAL CENTER,OP-26,3115,938,521,855,1003,603,384,01/01/2013,12/31/2013,35.54774828600006,80.85135978099999
340130,CAROLINAS MEDICAL CENTER-UNION,OP-26,299,780,166,426,56,368,48,01/01/2013,12/31/2013,34.973884558000066,80.52241721799999
340131,CAROLINA EAST MEDICAL CENTER,OP-26,847,2965,271,1801,620,576,948,01/01/2013,12/31/2013,35.111946085000056,77.06631797199998
340132,MARIA PARHAM MEDICAL CENTER,OP-26,604,275,94,612,327,201,236,01/01/2013,12/31/2013,36.32619880500005,78.40841929299995
340133,MARTIN GENERAL HOSPITAL,OP-26,118,124,219,67,5,8,4,01/01/2013,12/31/2013,35.840852203000054,77.07277553299997
340141,NEW HANOVER REGIONAL MEDICAL CENTER,OP-26,925,2319,497,1470,283,1797,567,01/01/2013,12/31/2013,34.20650309100006,77.92428307799997
340142,CARTERET GENERAL HOSPITAL,OP-26,659,0,23,129,31,344,119,01/01/2013,12/31/2013,34.72480848400005,76.75372131899996
340143,CATAWBA VALLEY MEDICAL CENTER,OP-26,1538,90,87,1261,1277,801,209,01/01/2013,12/31/2013,35.71444515200005,81.26513395499995
340144,DAVIS REGIONAL MEDICAL CENTER,OP-26,45,13,375,105,1991,31,112,01/01/2013,12/31/2013,35.776838035000026,80.91105990599993
